GEO.id,GEOID,GEO.display-label,P003001,HD02_VD01,HD01_VD02,HD02_VD02,P003003,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - White alone,Margin of Error; Total: - White alone,Estimate; Total: - Black or African American alone,Margin of Error; Total: - Black or African American alone,Estimate; Total: - American Indian and Alaska Native alone,Margin of Error; Total: - American Indian and Alaska Native alone,Estimate; Total: - Asian alone,Margin of Error; Total: - Asian alone,Estimate; Total: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Total: - Native Hawaiian and Other Pacific Islander alone,Estimate; Total: - Some other race alone,Margin of Error; Total: - Some other race alone,Estimate; Total: - Two or more races:,Margin of Error; Total: - Two or more races:,Estimate; Total: - Two or more races: - Two races including Some other race,Margin of Error; Total: - Two or more races: - Two races including Some other race,"Estimate; Total: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Total: - Two or more races: - Two races excluding Some other race, and three or more races"
1400000US45015020723,45015020723,"Census Tract 207.23, Berkeley County, South Carolina",2800,502,2040,381,422,214,57,86,76,102,0,13,163,199,42,41,13,24,29,33
1400000US45015020724,45015020724,"Census Tract 207.24, Berkeley County, South Carolina",3151,458,2756,424,147,89,7,16,85,51,0,13,20,31,136,103,5,8,131,102
1400000US45015020725,45015020725,"Census Tract 207.25, Berkeley County, South Carolina",1185,166,737,168,232,216,0,13,11,10,0,13,72,66,133,97,49,71,84,74
1400000US45015020804,45015020804,"Census Tract 208.04, Berkeley County, South Carolina",2927,345,1230,219,867,200,10,16,417,254,0,13,375,307,28,44,28,44,0,13
1400000US45015020806,45015020806,"Census Tract 208.06, Berkeley County, South Carolina",3465,498,2558,433,686,282,15,26,57,58,0,13,56,61,93,83,0,13,93,83
1400000US45015020807,45015020807,"Census Tract 208.07, Berkeley County, South Carolina",6765,489,3642,478,2123,449,0,18,260,150,0,18,164,119,576,258,129,123,447,238
1400000US45015020808,45015020808,"Census Tract 208.08, Berkeley County, South Carolina",3424,371,1974,294,978,276,36,58,305,311,0,13,14,24,117,159,21,41,96,152
1400000US45015020809,45015020809,"Census Tract 208.09, Berkeley County, South Carolina",3445,308,2157,268,827,190,20,31,211,171,0,13,158,164,72,63,0,13,72,63
1400000US45015020810,45015020810,"Census Tract 208.10, Berkeley County, South Carolina",3858,532,2253,568,857,363,0,13,194,128,0,13,421,435,133,102,0,13,133,102
1400000US45015020811,45015020811,"Census Tract 208.11, Berkeley County, South Carolina",4834,687,2496,423,1605,422,51,55,69,51,0,13,322,411,291,200,13,20,278,198
1400000US45015020812,45015020812,"Census Tract 208.12, Berkeley County, South Carolina",5183,464,3911,490,577,324,0,18,361,299,0,18,90,140,244,224,120,189,124,114
1400000US45015020901,45015020901,"Census Tract 209.01, Berkeley County, South Carolina",1494,225,1106,242,232,108,0,13,25,39,0,13,109,125,22,29,0,13,22,29
1400000US45015020903,45015020903,"Census Tract 209.03, Berkeley County, South Carolina",3348,444,2662,415,532,304,31,42,0,13,0,13,68,78,55,73,0,13,55,73
1400000US45015020904,45015020904,"Census Tract 209.04, Berkeley County, South Carolina",3688,328,2533,405,753,378,0,13,330,173,0,13,0,13,72,75,0,13,72,75
1400000US45015021000,45015021000,"Census Tract 210, Berkeley County, South Carolina",4882,475,3639,532,791,238,0,13,190,187,0,13,198,234,64,69,27,49,37,44
1400000US45015980100,45015980100,"Census Tract 9801, Berkeley County, South Carolina",0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US45017950100,45017950100,"Census Tract 9501, Calhoun County, South Carolina",5740,377,3730,269,1824,315,22,28,0,18,0,18,0,18,164,149,0,18,164,149
1400000US45017950200,45017950200,"Census Tract 9502, Calhoun County, South Carolina",5986,366,2710,280,3149,310,0,18,0,18,0,18,62,80,65,45,23,24,42,39
1400000US45017950400,45017950400,"Census Tract 9504, Calhoun County, South Carolina",3383,324,1927,220,1352,258,0,13,5,9,0,13,51,65,48,46,2,4,46,46
1400000US45019000100,45019000100,"Census Tract 1, Charleston County, South Carolina",2875,356,2534,316,270,224,0,13,12,18,0,13,8,13,51,51,0,13,51,51
1400000US45019000200,45019000200,"Census Tract 2, Charleston County, South Carolina",1407,176,1407,176,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US45019000400,45019000400,"Census Tract 4, Charleston County, South Carolina",3501,451,2813,401,548,176,1,2,31,35,2,6,16,27,90,79,4,8,86,78
1400000US45019000500,45019000500,"Census Tract 5, Charleston County, South Carolina",1999,222,1904,223,40,48,0,13,55,61,0,13,0,13,0,13,0,13,0,13
1400000US45019000600,45019000600,"Census Tract 6, Charleston County, South Carolina",1306,185,1070,194,83,42,0,13,127,131,0,13,0,13,26,27,0,13,26,27
1400000US45019000700,45019000700,"Census Tract 7, Charleston County, South Carolina",3024,317,2160,254,708,213,0,13,70,50,0,13,16,15,70,60,0,13,70,60
1400000US45019000900,45019000900,"Census Tract 9, Charleston County, South Carolina",1442,222,257,124,1138,205,8,12,0,13,0,13,15,22,24,31,0,13,24,31
1400000US45019001000,45019001000,"Census Tract 10, Charleston County, South Carolina",2291,257,1443,231,714,127,10,14,29,24,0,13,0,13,95,64,6,10,89,63
1400000US45019001100,45019001100,"Census Tract 11, Charleston County, South Carolina",2268,330,664,153,1471,274,31,49,50,45,8,16,19,33,25,26,0,13,25,26
1400000US45019001500,45019001500,"Census Tract 15, Charleston County, South Carolina",1453,138,395,86,1008,150,6,10,0,13,0,13,21,24,23,32,0,13,23,32
1400000US45019001600,45019001600,"Census Tract 16, Charleston County, South Carolina",1407,164,808,116,557,95,0,13,0,13,0,13,38,60,4,6,0,13,4,6
1400000US45019001901,45019001901,"Census Tract 19.01, Charleston County, South Carolina",3687,443,3164,402,474,236,0,13,1,5,0,13,0,13,48,64,39,63,9,14
1400000US45019001902,45019001902,"Census Tract 19.02, Charleston County, South Carolina",4308,367,3298,320,873,325,0,13,61,54,0,13,50,91,26,35,0,13,26,35
1400000US45019002002,45019002002,"Census Tract 20.02, Charleston County, South Carolina",5444,499,4886,397,475,266,0,18,40,47,0,18,0,18,43,41,0,18,43,41
1400000US45019002003,45019002003,"Census Tract 20.03, Charleston County, South Carolina",8265,771,5467,630,2625,470,13,18,82,81,0,18,28,31,50,39,15,26,35,35
1400000US45019002004,45019002004,"Census Tract 20.04, Charleston County, South Carolina",2162,254,1944,248,0,13,209,88,0,13,0,13,0,13,9,16,0,13,9,16
1400000US45019002005,45019002005,"Census Tract 20.05, Charleston County, South Carolina",5953,330,5532,349,281,97,0,18,66,66,0,18,0,18,74,84,0,18,74,84
1400000US45019002006,45019002006,"Census Tract 20.06, Charleston County, South Carolina",4414,350,3557,295,668,225,23,31,56,55,0,13,8,12,102,101,21,23,81,100
1400000US45019002007,45019002007,"Census Tract 20.07, Charleston County, South Carolina",3559,245,3363,224,51,52,0,13,16,18,0,13,0,13,129,136,0,13,129,136
1400000US45019002101,45019002101,"Census Tract 21.01, Charleston County, South Carolina",12438,1174,9074,1156,3000,655,10,17,0,20,0,20,226,288,128,99,0,20,128,99
1400000US45019002103,45019002103,"Census Tract 21.03, Charleston County, South Carolina",3785,484,2339,327,1395,458,2,4,0,13,0,13,49,72,0,13,0,13,0,13
1400000US45019002104,45019002104,"Census Tract 21.04, Charleston County, South Carolina",1365,226,1365,226,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US45019002105,45019002105,"Census Tract 21.05, Charleston County, South Carolina",1844,217,1828,219,8,11,0,13,4,7,0,13,0,13,4,9,0,13,4,9
1400000US45019002200,45019002200,"Census Tract 22, Charleston County, South Carolina",2924,348,1302,257,1524,256,0,13,6,10,0,13,29,44,63,85,0,13,63,85
1400000US45019002300,45019002300,"Census Tract 23, Charleston County, South Carolina",1500,208,767,123,649,188,5,7,18,30,0,13,29,46,32,29,0,13,32,29
1400000US45019002400,45019002400,"Census Tract 24, Charleston County, South Carolina",3980,452,1666,322,2187,392,35,42,16,23,0,13,34,63,42,43,0,13,42,43
1400000US45019002502,45019002502,"Census Tract 25.02, Charleston County, South Carolina",7475,394,3872,428,3505,488,0,18,46,50,0,18,0,18,52,43,9,14,43,40
1400000US45019002604,45019002604,"Census Tract 26.04, Charleston County, South Carolina",3757,293,2881,354,832,207,0,13,21,26,0,13,0,13,23,24,0,13,23,24
1400000US45019002605,45019002605,"Census Tract 26.05, Charleston County, South Carolina",3815,328,1876,309,1618,331,0,13,161,134,0,13,100,126,60,64,0,13,60,64
1400000US45019002606,45019002606,"Census Tract 26.06, Charleston County, South Carolina",2152,147,1787,186,316,169,0,13,31,44,0,13,0,13,18,25,0,13,18,25
1400000US45019002611,45019002611,"Census Tract 26.11, Charleston County, South Carolina",3088,298,2402,327,625,200,33,44,0,13,0,13,28,26,0,13,0,13,0,13
1400000US45019002612,45019002612,"Census Tract 26.12, Charleston County, South Carolina",6543,673,3747,512,2119,458,24,39,243,214,95,106,31,37,284,334,0,18,284,334
1400000US45019002613,45019002613,"Census Tract 26.13, Charleston County, South Carolina",5034,437,4129,434,757,191,0,18,16,28,0,18,0,18,132,98,25,38,107,88
1400000US45019002614,45019002614,"Census Tract 26.14, Charleston County, South Carolina",3702,356,2244,387,1404,372,7,12,29,45,0,13,0,13,18,24,0,13,18,24
1400000US45019002701,45019002701,"Census Tract 27.01, Charleston County, South Carolina",2178,247,734,124,1322,212,0,13,55,62,0,13,15,18,52,82,0,13,52,82
1400000US45019002702,45019002702,"Census Tract 27.02, Charleston County, South Carolina",5289,517,1152,313,3966,561,0,18,28,35,0,18,69,88,74,92,51,87,23,38
1400000US45019002801,45019002801,"Census Tract 28.01, Charleston County, South Carolina",4533,372,3624,362,750,260,24,40,15,20,0,13,0,13,120,101,0,13,120,101
1400000US45019002802,45019002802,"Census Tract 28.02, Charleston County, South Carolina",2914,249,2792,267,0,13,0,13,112,104,0,13,0,13,10,21,0,13,10,21
1400000US45019002900,45019002900,"Census Tract 29, Charleston County, South Carolina",2702,306,1879,203,783,188,1,4,0,13,0,13,0,13,39,39,0,13,39,39
1400000US45019003000,45019003000,"Census Tract 30, Charleston County, South Carolina",3159,301,3089,313,58,58,0,13,1,3,0,13,0,13,11,17,0,13,11,17
1400000US45019003104,45019003104,"Census Tract 31.04, Charleston County, South Carolina",4907,571,2697,510,1495,292,22,28,54,89,0,13,544,296,95,66,16,26,79,69
1400000US45019003105,45019003105,"Census Tract 31.05, Charleston County, South Carolina",3888,483,2278,489,1333,304,0,13,40,72,0,13,138,190,99,84,9,14,90,82
1400000US45019003106,45019003106,"Census Tract 31.06, Charleston County, South Carolina",6534,561,3381,495,2830,493,64,109,84,84,0,18,24,35,151,93,47,72,104,86
1400000US45019003107,45019003107,"Census Tract 31.07, Charleston County, South Carolina",4929,675,1420,238,2448,526,5,9,61,62,0,13,812,545,183,128,9,15,174,128
1400000US45019003108,45019003108,"Census Tract 31.08, Charleston County, South Carolina",3020,338,1094,280,1731,336,30,37,81,67,0,13,9,14,75,56,0,13,75,56
1400000US45019003109,45019003109,"Census Tract 31.09, Charleston County, South Carolina",2953,392,1502,279,1295,213,0,13,61,69,0,13,0,13,95,87,0,13,95,87
1400000US45019003110,45019003110,"Census Tract 31.10, Charleston County, South Carolina",6341,747,2859,569,2996,541,0,18,88,63,0,18,308,297,90,96,0,18,90,96
1400000US45019003111,45019003111,"Census Tract 31.11, Charleston County, South Carolina",6137,601,1723,491,3906,452,0,18,98,78,0,18,187,221,223,192,149,187,74,58
1400000US45019003113,45019003113,"Census Tract 31.13, Charleston County, South Carolina",2567,305,1328,296,1012,182,0,13,35,36,0,13,135,195,57,64,0,13,57,64
1400000US45019003114,45019003114,"Census Tract 31.14, Charleston County, South Carolina",7433,676,4527,625,1850,544,68,66,618,308,0,18,58,70,312,156,38,49,274,147
1400000US45019003115,45019003115,"Census Tract 31.15, Charleston County, South Carolina",7008,756,3728,677,2869,539,0,18,48,54,11,18,171,234,181,119,12,27,169,118
1400000US45019003200,45019003200,"Census Tract 32, Charleston County, South Carolina",680,151,537,136,122,73,0,13,6,10,0,13,0,13,15,19,4,8,11,17
1400000US45019003300,45019003300,"Census Tract 33, Charleston County, South Carolina",4110,422,1348,352,2681,339,0,13,0,13,0,13,81,103,0,13,0,13,0,13
1400000US45019003400,45019003400,"Census Tract 34, Charleston County, South Carolina",4705,559,1449,327,2749,463,0,13,18,29,0,13,253,310,236,177,0,13,236,177
1400000US45019003500,45019003500,"Census Tract 35, Charleston County, South Carolina",2587,210,2177,212,369,167,0,13,0,13,19,33,1,2,21,24,0,13,21,24
1400000US45019003600,45019003600,"Census Tract 36, Charleston County, South Carolina",2619,284,1690,263,894,227,0,13,35,50,0,13,0,13,0,13,0,13,0,13
1400000US45019003700,45019003700,"Census Tract 37, Charleston County, South Carolina",3242,617,501,185,2623,542,0,13,47,49,0,13,0,13,71,48,0,13,71,48
1400000US45019003800,45019003800,"Census Tract 38, Charleston County, South Carolina",3283,326,516,98,2701,337,0,13,45,69,0,13,12,20,9,12,0,13,9,12
1400000US45019003900,45019003900,"Census Tract 39, Charleston County, South Carolina",5354,902,2098,299,2932,686,70,59,29,39,0,18,32,36,193,69,0,18,193,69
1400000US45019004000,45019004000,"Census Tract 40, Charleston County, South Carolina",2676,311,284,96,2333,319,0,13,25,38,0,13,0,13,34,47,0,13,34,47
1400000US45019004300,45019004300,"Census Tract 43, Charleston County, South Carolina",2773,415,277,150,2445,396,10,18,0,13,0,13,0,13,41,53,0,13,41,53
1400000US45019004400,45019004400,"Census Tract 44, Charleston County, South Carolina",2259,265,276,126,1930,253,0,13,0,13,0,13,7,10,46,47,9,12,37,46
1400000US45019004606,45019004606,"Census Tract 46.06, Charleston County, South Carolina",8607,522,7280,479,980,251,30,53,280,225,0,18,0,18,37,62,0,18,37,62
1400000US45019004607,45019004607,"Census Tract 46.07, Charleston County, South Carolina",5820,399,5609,421,106,64,0,18,51,64,0,18,14,24,40,38,0,18,40,38
1400000US45019004608,45019004608,"Census Tract 46.08, Charleston County, South Carolina",21351,902,19760,934,782,328,0,24,409,353,36,35,0,24,364,212,0,24,364,212
1400000US45019004609,45019004609,"Census Tract 46.09, Charleston County, South Carolina",6221,599,4671,509,1425,321,22,36,35,51,0,18,0,18,68,107,0,18,68,107
1400000US45019004610,45019004610,"Census Tract 46.10, Charleston County, South Carolina",2640,303,2282,299,344,237,0,13,0,13,0,13,0,13,14,23,0,13,14,23
1400000US45019004611,45019004611,"Census Tract 46.11, Charleston County, South Carolina",8493,510,7612,558,775,401,0,18,10,17,0,18,37,59,59,63,0,18,59,63
1400000US45019004612,45019004612,"Census Tract 46.12, Charleston County, South Carolina",6313,485,5787,434,190,157,25,37,50,68,0,18,24,41,237,282,0,18,237,282
1400000US45019004613,45019004613,"Census Tract 46.13, Charleston County, South Carolina",1713,187,1663,197,0,13,0,13,0,13,34,65,0,13,16,30,0,13,16,30
1400000US45019004614,45019004614,"Census Tract 46.14, Charleston County, South Carolina",6730,491,5526,396,961,263,0,18,230,168,0,18,0,18,13,20,0,18,13,20
1400000US45019004701,45019004701,"Census Tract 47.01, Charleston County, South Carolina",4991,350,4572,352,347,197,0,13,12,19,0,13,26,38,34,54,0,13,34,54
1400000US45019004702,45019004702,"Census Tract 47.02, Charleston County, South Carolina",2144,284,1829,289,255,145,0,13,0,13,0,13,1,2,59,63,0,13,59,63
1400000US45019004800,45019004800,"Census Tract 48, Charleston County, South Carolina",1969,259,1933,259,7,10,6,9,0,13,0,13,0,13,23,22,0,13,23,22
1400000US45019004901,45019004901,"Census Tract 49.01, Charleston County, South Carolina",1945,196,1945,196,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US45019004902,45019004902,"Census Tract 49.02, Charleston County, South Carolina",2272,202,2182,194,77,73,0,13,13,21,0,13,0,13,0,13,0,13,0,13
1400000US45019005000,45019005000,"Census Tract 50, Charleston County, South Carolina",4762,550,1758,257,2906,579,0,13,11,17,0,13,0,13,87,92,57,78,30,48
1400000US45019005100,45019005100,"Census Tract 51, Charleston County, South Carolina",1740,247,1315,221,376,110,6,10,27,44,9,19,0,13,7,11,0,13,7,11
1400000US45019005200,45019005200,"Census Tract 52, Charleston County, South Carolina",4599,447,3493,446,831,137,18,22,34,34,0,13,24,27,199,133,0,13,199,133
1400000US45019005300,45019005300,"Census Tract 53, Charleston County, South Carolina",4068,451,899,191,3154,425,0,13,4,8,5,12,6,14,0,13,0,13,0,13
1400000US45019005400,45019005400,"Census Tract 54, Charleston County, South Carolina",2115,263,199,95,1862,231,0,13,48,61,0,13,0,13,6,13,0,13,6,13
1400000US45019005500,45019005500,"Census Tract 55, Charleston County, South Carolina",1236,220,286,108,902,201,0,13,8,14,0,13,21,38,19,38,0,13,19,38
1400000US45019005600,45019005600,"Census Tract 56, Charleston County, South Carolina",9575,728,6517,622,2665,588,0,18,86,125,0,18,15,24,292,176,17,28,275,160
1400000US45019005700,45019005700,"Census Tract 57, Charleston County, South Carolina",8668,549,7438,441,956,495,0,18,100,86,0,18,0,18,174,189,0,18,174,189
1400000US45019005800,45019005800,"Census Tract 58, Charleston County, South Carolina",5817,659,4357,659,1091,269,56,75,208,181,0,18,79,80,26,33,0,18,26,33
1400000US45019990100,45019990100,"Census Tract 9901, Charleston County, South Carolina",0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US45021970100,45021970100,"Census Tract 9701, Cherokee County, South Carolina",8455,579,7806,662,411,276,0,18,19,21,0,18,200,302,19,27,0,18,19,27
1400000US45021970201,45021970201,"Census Tract 9702.01, Cherokee County, South Carolina",2954,349,1976,279,831,349,0,13,9,13,0,13,37,43,101,113,0,13,101,113
1400000US45021970202,45021970202,"Census Tract 9702.02, Cherokee County, South Carolina",6752,479,5209,499,928,264,0,18,144,81,0,18,334,188,137,100,37,57,100,82
1400000US45021970301,45021970301,"Census Tract 9703.01, Cherokee County, South Carolina",3918,418,1488,325,2185,347,0,13,106,68,0,13,69,79,70,82,0,13,70,82
1400000US45021970302,45021970302,"Census Tract 9703.02, Cherokee County, South Carolina",4078,325,2461,361,1456,257,0,13,0,13,13,27,62,87,86,66,9,13,77,64
1400000US45021970401,45021970401,"Census Tract 9704.01, Cherokee County, South Carolina",3759,334,3329,324,342,189,10,13,19,30,0,13,0,13,59,56,0,13,59,56
1400000US45021970402,45021970402,"Census Tract 9704.02, Cherokee County, South Carolina",6050,699,5528,760,351,150,0,18,0,18,0,18,2,5,169,151,1,4,168,150
1400000US45021970501,45021970501,"Census Tract 9705.01, Cherokee County, South Carolina",2370,279,1878,284,407,154,0,13,0,13,0,13,62,61,23,26,13,22,10,16
1400000US45021970502,45021970502,"Census Tract 9705.02, Cherokee County, South Carolina",5076,536,1795,375,3180,553,0,18,0,18,0,18,14,25,87,80,9,17,78,77
1400000US45021970503,45021970503,"Census Tract 9705.03, Cherokee County, South Carolina",1253,240,1205,244,26,44,0,13,0,13,0,13,0,13,22,24,0,13,22,24
1400000US45021970601,45021970601,"Census Tract 9706.01, Cherokee County, South Carolina",5106,481,4173,513,814,243,51,72,0,18,0,18,16,29,52,61,0,18,52,61
1400000US45021970602,45021970602,"Census Tract 9706.02, Cherokee County, South Carolina",2361,226,2318,222,38,38,0,13,3,5,0,13,0,13,2,6,0,13,2,6
1400000US45021970700,45021970700,"Census Tract 9707, Cherokee County, South Carolina",3455,419,3166,419,164,118,49,61,10,15,0,13,0,13,66,93,0,13,66,93
1400000US45023020100,45023020100,"Census Tract 201, Chester County, South Carolina",2390,307,948,149,1418,337,8,13,0,13,0,13,0,13,16,25,0,13,16,25
1400000US45023020200,45023020200,"Census Tract 202, Chester County, South Carolina",3104,356,1165,245,1890,357,0,13,12,18,0,13,0,13,37,49,0,13,37,49
1400000US45023020300,45023020300,"Census Tract 203, Chester County, South Carolina",3612,352,855,158,2649,324,0,13,0,13,0,13,25,28,83,110,69,109,14,17
1400000US45023020400,45023020400,"Census Tract 204, Chester County, South Carolina",2682,330,1974,295,650,245,0,13,0,13,8,12,0,13,50,51,0,13,50,51
1400000US45023020500,45023020500,"Census Tract 205, Chester County, South Carolina",2728,282,1974,270,727,158,13,21,0,13,0,13,0,13,14,21,0,13,14,21
1400000US45023020601,45023020601,"Census Tract 206.01, Chester County, South Carolina",2365,286,1617,245,706,208,0,13,1,15,0,13,0,13,41,45,0,13,41,45
1400000US45023020602,45023020602,"Census Tract 206.02, Chester County, South Carolina",3847,405,2424,333,1351,340,0,13,0,13,0,13,0,13,72,67,0,13,72,67
1400000US45023020700,45023020700,"Census Tract 207, Chester County, South Carolina",2040,218,1393,206,534,194,0,13,47,68,0,13,0,13,66,60,0,13,66,60
1400000US45023020800,45023020800,"Census Tract 208, Chester County, South Carolina",5011,462,3827,418,1028,303,133,71,4,6,0,18,11,15,8,8,0,18,8,8
1400000US45023020900,45023020900,"Census Tract 209, Chester County, South Carolina",2739,319,2042,246,634,197,21,32,0,13,0,13,0,13,42,42,16,29,26,35
1400000US45023021000,45023021000,"Census Tract 210, Chester County, South Carolina",2361,390,1485,352,788,206,8,12,5,8,0,13,0,13,75,86,0,13,75,86
1400000US45025950101,45025950101,"Census Tract 9501.01, Chesterfield County, South Carolina",5656,567,4447,627,999,267,21,32,0,18,0,18,55,62,134,131,22,40,112,118
1400000US45025950102,45025950102,"Census Tract 9501.02, Chesterfield County, South Carolina",3995,437,2494,355,1417,353,8,11,35,54,0,13,0,13,41,43,0,13,41,43
1400000US45025950200,45025950200,"Census Tract 9502, Chesterfield County, South Carolina",4168,470,2750,426,1245,297,0,13,27,44,0,13,0,13,146,93,0,13,146,93
1400000US45025950300,45025950300,"Census Tract 9503, Chesterfield County, South Carolina",2372,453,1435,229,817,400,40,61,9,14,0,13,12,22,59,55,18,31,41,46
1400000US45025950400,45025950400,"Census Tract 9504, Chesterfield County, South Carolina",7145,654,4759,665,2328,504,25,31,0,18,0,18,0,18,33,34,4,6,29,34
1400000US45025950501,45025950501,"Census Tract 9505.01, Chesterfield County, South Carolina",1921,336,871,166,1023,351,0,13,0,13,0,13,7,12,20,22,8,15,12,15
1400000US45025950502,45025950502,"Census Tract 9505.02, Chesterfield County, South Carolina",6871,606,4275,511,2421,508,0,18,0,18,0,18,0,18,175,180,0,18,175,180
1400000US45025950600,45025950600,"Census Tract 9506, Chesterfield County, South Carolina",6152,658,2676,541,3289,442,0,18,92,101,0,18,82,128,13,21,0,18,13,21
1400000US45025950700,45025950700,"Census Tract 9507, Chesterfield County, South Carolina",5287,677,4572,642,635,227,0,18,36,58,0,18,26,55,18,30,0,18,18,30
1400000US45025950800,45025950800,"Census Tract 9508, Chesterfield County, South Carolina",2885,433,1711,263,1120,348,4,6,0,13,0,13,18,37,32,32,17,25,15,20
1400000US45027960100,45027960100,"Census Tract 9601, Clarendon County, South Carolina",3502,338,2620,314,700,229,0,13,0,13,0,13,146,165,36,59,0,13,36,59
1400000US45027960201,45027960201,"Census Tract 9602.01, Clarendon County, South Carolina",1844,255,1056,183,759,171,0,13,0,13,0,13,26,46,3,5,0,13,3,5
1400000US45027960202,45027960202,"Census Tract 9602.02, Clarendon County, South Carolina",1153,133,492,111,647,113,0,13,0,13,0,13,9,18,5,10,0,13,5,10
1400000US45027960300,45027960300,"Census Tract 9603, Clarendon County, South Carolina",2018,363,1099,239,743,308,0,13,19,39,0,13,58,74,99,85,25,39,74,75
1400000US45027960400,45027960400,"Census Tract 9604, Clarendon County, South Carolina",2313,296,940,172,1269,246,0,13,8,12,0,13,8,18,88,67,13,14,75,69
1400000US45027960500,45027960500,"Census Tract 9605, Clarendon County, South Carolina",5369,421,1177,236,3991,431,64,52,0,18,0,18,49,52,88,79,0,18,88,79
1400000US45027960600,45027960600,"Census Tract 9606, Clarendon County, South Carolina",2842,450,1450,273,1321,407,0,13,0,13,0,13,0,13,71,64,0,13,71,64
1400000US45027960701,45027960701,"Census Tract 9607.01, Clarendon County, South Carolina",3944,374,1861,305,1914,365,0,13,0,13,0,13,162,156,7,12,0,13,7,12
1400000US45027960702,45027960702,"Census Tract 9607.02, Clarendon County, South Carolina",1480,329,859,217,502,294,0,13,23,35,0,13,82,114,14,17,0,13,14,17
1400000US45027960703,45027960703,"Census Tract 9607.03, Clarendon County, South Carolina",3539,434,2373,306,1147,393,0,13,0,13,0,13,0,13,19,39,0,13,19,39
1400000US45027960801,45027960801,"Census Tract 9608.01, Clarendon County, South Carolina",3584,366,1021,156,2561,371,0,13,0,13,0,13,2,4,0,13,0,13,0,13
1400000US45027960802,45027960802,"Census Tract 9608.02, Clarendon County, South Carolina",3064,520,1482,296,1560,450,4,8,0,13,0,13,6,11,12,16,0,13,12,16
1400000US45029970100,45029970100,"Census Tract 9701, Colleton County, South Carolina",2066,255,881,140,1179,235,6,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US45029970200,45029970200,"Census Tract 9702, Colleton County, South Carolina",1617,305,1075,247,513,271,0,13,0,13,0,13,29,37,0,13,0,13,0,13
1400000US45029970300,45029970300,"Census Tract 9703, Colleton County, South Carolina",6278,764,3221,532,2779,672,11,20,0,18,111,172,51,78,105,118,0,18,105,118
1400000US45029970401,45029970401,"Census Tract 9704.01, Colleton County, South Carolina",3811,349,2648,326,1132,327,15,23,0,13,0,13,10,16,6,10,0,13,6,10
1400000US45029970402,45029970402,"Census Tract 9704.02, Colleton County, South Carolina",3415,435,2461,343,914,280,0,13,0,13,40,71,0,13,0,13,0,13,0,13
1400000US45029970500,45029970500,"Census Tract 9705, Colleton County, South Carolina",5373,503,2401,340,2972,568,0,18,0,18,0,18,0,18,0,18,0,18,0,18
1400000US45029970600,45029970600,"Census Tract 9706, Colleton County, South Carolina",7978,649,4350,402,3461,517,0,18,0,18,0,18,121,146,46,75,15,28,31,49
1400000US45029970700,45029970700,"Census Tract 9707, Colleton County, South Carolina",5651,572,4053,495,1450,442,62,70,3,5,0,18,42,66,41,53,22,39,19,19
1400000US45029970800,45029970800,"Census Tract 9708, Colleton County, South Carolina",2264,315,1220,212,1038,257,0,13,0,13,0,13,0,13,6,6,0,13,6,6
1400000US45029990100,45029990100,"Census Tract 9901, Colleton County, South Carolina",0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US45031010100,45031010100,"Census Tract 101, Darlington County, South Carolina",3985,564,1366,257,2497,499,11,13,0,13,0,13,0,13,111,142,0,13,111,142
1400000US45031010200,45031010200,"Census Tract 102, Darlington County, South Carolina",5681,454,5288,477,333,241,0,18,0,18,0,18,42,63,18,22,0,18,18,22
1400000US45031010300,45031010300,"Census Tract 103, Darlington County, South Carolina",5286,625,3620,560,1525,506,40,49,8,14,0,18,55,79,38,61,0,18,38,61
1400000US45031010400,45031010400,"Census Tract 104, Darlington County, South Carolina",6020,495,5546,449,434,275,0,18,0,18,0,18,8,14,32,39,8,15,24,35
1400000US45031010500,45031010500,"Census Tract 105, Darlington County, South Carolina",2647,356,1994,300,623,176,0,13,30,46,0,13,0,13,0,13,0,13,0,13
1400000US45031010600,45031010600,"Census Tract 106, Darlington County, South Carolina",4870,457,2044,334,2429,385,11,15,0,13,0,13,30,41,356,243,0,13,356,243
1400000US45031010700,45031010700,"Census Tract 107, Darlington County, South Carolina",2427,364,93,141,2319,376,0,13,15,28,0,13,0,13,0,13,0,13,0,13
1400000US45031010800,45031010800,"Census Tract 108, Darlington County, South Carolina",2874,324,1363,254,1318,292,5,8,0,13,0,13,110,103,78,70,0,13,78,70
